,Nro Comprobante,Fecha,Total,ID_cliente
35846,REC X0099-00001310,2016-12-22,1197.83,255
35847,REC X0099-00001311,2016-12-22,1471.03,268
35848,REC X0099-00001312,2016-12-22,1751.0,246
35849,REC X0099-00001313,2016-12-23,0.0,120
35850,REC X0099-00001314,2016-12-23,2212.0,70
35851,REC X0099-00001315,2016-12-23,1800.0,674
35852,REC X0099-00001316,2016-12-23,1967.08,434
35853,REC X0099-00001317,2016-12-23,1592.78,289
35854,REC X0099-00001318,2016-12-23,2042.0,486
35855,REC X0099-00001319,2016-12-23,1591.78,113
35856,REC X0099-00001320,2016-12-23,2465.05,679
35857,REC X0099-00001321,2016-12-24,2372.07,151
35858,REC X0099-00001322,2016-12-24,1280.03,207
35859,REC X0099-00001323,2016-12-24,1720.44,207
35860,REC X0099-00001324,2016-12-26,1500.0,655
35861,REC X0099-00001325,2016-12-26,2949.0,194
35862,REC X0099-00001326,2016-12-26,2080.3,206
35863,REC X0099-00001327,2016-12-26,2871.0,16
35864,REC X0099-00001328,2016-12-26,1761.01,801
35865,REC X0099-00001329,2016-12-27,1750.01,645
35866,REC X0099-00001330,2016-12-27,1976.03,788
35867,REC X0099-00001331,2016-12-27,2000.0,581
35868,REC X0099-00001332,2016-12-27,184.78,785
35869,REC X0099-00001333,2016-12-27,1500.01,230
35870,REC X0099-00001334,2016-12-27,105.0,230
35871,REC X0099-00001335,2016-12-27,12152.0,771
35872,REC X0099-00001336,2016-12-27,1000.0,253
35873,REC X0099-00001337,2016-12-28,2700.0,825
35874,REC X0099-00001338,2016-12-28,4500.0,613
35875,REC X0099-00001339,2016-12-28,978.01,516
35876,REC X0099-00001340,2016-12-28,8207.09,253
35877,REC X0099-00001341,2016-12-29,2377.0,754
35878,REC X0099-00001342,2016-12-29,1500.0,841
35879,REC X0099-00001343,2016-12-29,600.0,68
35880,REC X0099-00001344,2016-12-29,3201.08,658
35881,REC X0099-00001345,2016-12-29,2000.0,658
35882,REC X0099-00001346,2016-12-29,1153.0,918
35883,REC X0099-00001347,2016-12-29,1689.01,615
35884,REC X0099-00001348,2016-12-30,2406.0,654
35885,REC X0099-00001349,2016-12-30,1738.44,863
35886,REC X0099-00001350,2016-12-30,1000.0,485
35887,REC X0099-00001351,2016-12-30,2756.0,41
35888,REC X0099-00001352,2016-12-30,2542.72,529
35889,REC X0099-00001353,2016-12-30,4304.0,359
35890,REC X0099-00001354,2016-12-30,1879.08,434
35891,REC X0099-00001355,2016-12-30,1654.44,58
35892,REC X0099-00001356,2017-01-02,0.0,166
35893,REC X0099-00001357,2017-01-02,978.01,900
35894,REC X0099-00001358,2017-01-02,1563.01,663
35895,REC X0099-00001359,2017-01-02,6193.0,614
35896,REC X0099-00001360,2017-01-02,3326.0,430
35897,REC X0099-00001361,2017-01-02,3003.0,614
35898,REC X0099-00001362,2017-01-02,1801.73,226
35899,REC X0099-00001363,2017-01-02,3014.54,226
35900,REC X0099-00001364,2017-01-03,1299.0,138
35901,REC X0099-00001365,2017-01-03,0.0,899
35902,REC X0099-00001366,2017-01-03,1689.0,55
35903,REC X0099-00001367,2017-01-03,1816.0,27
35904,REC X0099-00001368,2017-01-03,3404.88,546
35905,REC X0099-00001369,2017-01-03,978.0,578
35906,REC X0099-00001370,2017-01-04,1224.0,558
35907,REC X0099-00001371,2017-01-04,1654.44,635
35908,REC X0099-00001372,2017-01-04,1145.83,255
35909,REC X0099-00001373,2017-01-04,1000.12,681
35910,REC X0099-00001374,2017-01-04,2650.0,800
35911,REC X0099-00001375,2017-01-05,1709.03,166
35912,REC X0099-00001376,2017-01-05,978.0,711
35913,REC X0099-00001377,2017-01-05,3398.0,265
35914,REC X0099-00001378,2017-01-05,978.01,698
35915,REC X0099-00001379,2017-01-05,918.0,698
35916,REC X0099-00001380,2017-01-05,2212.0,5
35917,REC X0099-00001381,2017-01-05,2317.0,5
35918,REC X0099-00001382,2017-01-05,1689.0,671
35919,REC X0099-00001383,2017-01-05,1654.44,11
35920,REC X0099-00001384,2017-01-05,2749.93,330
35921,REC X0099-00001385,2017-01-05,1000.0,240
35922,REC X0099-00001386,2017-01-05,500.0,493
35923,REC X0099-00001387,2017-01-05,918.02,2
35924,REC X0099-00001388,2017-01-05,1654.01,2
35925,REC X0099-00001389,2017-01-06,2790.3,298
35926,REC X0099-00001390,2017-01-06,3687.0,127
35927,REC X0099-00001391,2017-01-06,2306.0,143
35928,REC X0099-00001392,2017-01-06,1689.01,192
35929,REC X0099-00001393,2017-01-06,1495.73,575
35930,REC X0099-00001394,2017-01-06,1882.44,160
35931,REC X0099-00001395,2017-01-06,13500.08,532
35932,REC X0099-00001396,2017-01-06,7044.0,378
35933,REC X0099-00001397,2017-01-06,978.0,937
35934,REC X0099-00001398,2017-01-06,1200.0,6
35935,REC X0099-00001399,2017-01-06,1755.78,592
35936,REC X0099-00001400,2017-01-07,954.87,135
35937,REC X0099-00001401,2017-01-07,1496.4,666
35938,REC X0099-00001402,2017-01-09,1100.0,281
35939,REC X0099-00001403,2017-01-09,1834.09,401
35940,REC X0099-00001404,2017-01-09,3000.0,168
35941,REC X0099-00001405,2017-01-09,1049.0,51
35942,REC X0099-00001406,2017-01-09,1689.01,472
35943,REC X0099-00001407,2017-01-09,1263.0,104
35944,REC X0099-00001408,2017-01-09,978.01,312
35945,REC X0099-00001409,2017-01-09,4400.0,37
35946,REC X0099-00001410,2017-01-09,2533.07,478
35947,REC X0099-00001411,2017-01-09,3524.0,942
35948,REC X0099-00001412,2017-01-09,500.0,195
35949,REC X0099-00001413,2017-01-09,1200.0,796
35950,REC X0099-00001414,2017-01-09,1600.0,605
35951,REC X0099-00001415,2017-01-09,1689.0,101
35952,REC X0099-00001416,2017-01-09,2000.3,206
35953,REC X0099-00001417,2017-01-09,1654.44,307
35954,REC X0099-00001418,2017-01-09,2902.09,640
35955,REC X0099-00001419,2017-01-09,1795.01,847
35956,REC X0099-00001420,2017-01-09,765.01,210
35957,REC X0099-00001421,2017-01-10,1384.0,170
35958,REC X0099-00001422,2017-01-10,1799.99,898
35959,REC X0099-00001423,2017-01-10,1689.01,388
35960,REC X0099-00001424,2017-01-10,2065.0,759
35961,REC X0099-00001425,2017-01-10,1153.01,475
35962,REC X0099-00001426,2017-01-10,1224.03,207
35963,REC X0099-00001427,2017-01-10,1654.44,207
35964,REC X0099-00001428,2017-01-10,2971.44,347
35965,REC X0099-00001429,2017-01-10,270.0,347
35966,REC X0099-00001430,2017-01-10,1689.01,213
35967,REC X0099-00001431,2017-01-10,2344.0,99
35968,REC X0099-00001432,2017-01-10,3478.0,664
35969,REC X0099-00001433,2017-01-10,2344.0,881
35970,REC X0099-00001434,2017-01-10,1495.73,258
35971,REC X0099-00001435,2017-01-10,1565.01,930
35972,REC X0099-00001436,2017-01-10,3478.0,413
35973,REC X0099-00001437,2017-01-10,2251.0,248
35974,REC X0099-00001438,2017-01-10,2306.0,224
35975,REC X0099-00001439,2017-01-10,1689.01,911
35976,REC X0099-00001440,2017-01-10,1689.0,342
35977,REC X0099-00001441,2017-01-10,1875.03,489
35978,REC X0099-00001442,2017-01-10,1495.73,812
35979,REC X0099-00001443,2017-01-10,2039.0,827
35980,REC X0099-00001444,2017-01-10,2295.0,668
35981,REC X0099-00001445,2017-01-10,978.0,332
35982,REC X0099-00001446,2017-01-10,3478.0,52
35983,REC X0099-00001447,2017-01-11,1671.08,926
35984,REC X0099-00001448,2017-01-11,1183.0,321
35985,REC X0099-00001449,2017-01-11,662.2,781
35986,REC X0099-00001450,2017-01-11,962.02,781
35987,REC X0099-00001451,2017-01-11,1605.01,228
35988,REC X0099-00001452,2017-01-11,1729.01,739
35989,REC X0099-00001453,2017-01-11,2006.0,858
35990,REC X0099-00001454,2017-01-11,2747.0,423
35991,REC X0099-00001455,2017-01-11,2435.02,243
35992,REC X0099-00001456,2017-01-11,1101.0,345
35993,REC X0099-00001457,2017-01-11,974.87,853
35994,REC X0099-00001458,2017-01-11,1204.03,853
35995,REC X0099-00001459,2017-01-12,1700.0,344
35996,REC X0099-00001460,2017-01-12,1100.0,447
35997,REC X0099-00001461,2017-01-12,999.0,282
35998,REC X0099-00001462,2017-01-12,1700.0,211
35999,REC X0099-00001463,2017-01-12,921.0,120
36000,REC X0099-00001464,2017-01-12,1659.78,592
36001,REC X0099-00001465,2017-01-13,1.1,564
36002,REC X0099-00001466,2017-01-13,1208.0,619
36003,REC X0099-00001467,2017-01-13,1892.0,328
36004,REC X0099-00001468,2017-01-13,1372.6,929
36005,REC X0099-00001469,2017-01-14,14750.0,282
36006,REC X0099-00001470,2017-01-14,2438.05,221
36007,REC X0099-00001471,2017-01-14,1735.01,801
36008,REC X0099-00001472,2017-01-14,2492.05,624
36009,REC X0099-00001473,2017-01-16,1545.73,323
36010,REC X0099-00001474,2017-01-16,2344.0,99
36011,REC X0099-00001475,2017-01-16,1940.03,788
36012,REC X0099-00001476,2017-01-16,2000.0,105
36013,REC X0099-00001477,2017-01-16,1837.01,817
36014,REC X0099-00001478,2017-01-16,800.0,185
36015,REC X0099-00001479,2017-01-16,300.0,98
36016,REC X0099-00001480,2017-01-16,887.66,841
36017,REC X0099-00001481,2017-01-16,1500.0,952
36018,REC X0099-00001482,2017-01-16,500.0,547
36019,REC X0099-00001483,2017-01-16,1409.0,805
36020,REC X0099-00001484,2017-01-16,11530.0,224
36021,REC X0099-00001485,2017-01-17,2551.26,939
36022,REC X0099-00001486,2017-01-17,2003.0,655
36023,REC X0099-00001487,2017-01-18,2027.0,486
36024,REC X0099-00001488,2017-01-18,5066.14,478
36025,REC X0099-00001489,2017-01-18,1581.78,113
36026,REC X0099-00001490,2017-01-18,2200.0,435
36027,REC X0099-00001491,2017-01-18,1875.03,489
36028,REC X0099-00001492,2017-01-19,1000.01,569
36029,REC X0099-00001493,2017-01-19,1527.78,113
36030,REC X0099-00001494,2017-01-20,7360.0,948
36031,REC X0099-00001495,2017-01-20,1750.0,645
36032,REC X0099-00001496,2017-01-23,1703.78,785
36033,REC X0099-00001497,2017-01-24,1755.01,600
36034,REC X0099-00001498,2017-01-24,2572.0,20
36035,REC X0099-00001499,2017-01-24,0.0,342
36036,REC X0099-00001500,2017-01-24,660.0,751
36037,REC X0099-00001501,2017-01-24,800.0,751
36038,REC X0099-00001502,2017-01-25,12152.0,771
36039,REC X0099-00001503,2017-01-25,0.0,361
36040,REC X0099-00001504,2017-01-25,1478.03,268
36041,REC X0099-00001505,2017-01-25,400.0,281
36042,REC X0099-00001506,2017-01-25,1200.0,6
36043,REC X0099-00001507,2017-01-26,1500.0,151
36044,REC X0099-00001508,2017-01-27,1689.01,911
36045,REC X0099-00001509,2017-01-27,1722.01,610
36046,REC X0099-00001510,2017-01-28,1221.0,104
36047,REC X0099-00001511,2017-01-30,800.0,79
36048,REC X0099-00001512,2017-01-31,978.19,237
36049,REC X0099-00001513,2017-01-31,800.0,240
36050,REC X0099-00001514,2017-01-31,500.0,68
36051,REC X0099-00001515,2017-01-31,1527.78,785
36052,REC X0099-00001516,2017-01-31,3142.0,73
36053,REC X0099-00001517,2017-01-31,2658.14,825
36054,REC X0099-00001518,2017-01-31,1654.44,58
36055,REC X0099-00001519,2017-02-01,2264.0,497
36056,REC X0099-00001520,2017-02-01,3913.0,466
36057,REC X0099-00001521,2017-02-01,1616.78,289
36058,REC X0099-00001522,2017-02-01,2842.07,313
36059,REC X0099-00001523,2017-02-02,2160.23,245
36060,REC X0099-00001524,2017-02-02,4963.32,307
36061,REC X0099-00001525,2017-02-02,3478.0,52
36062,REC X0099-00001526,2017-02-03,1224.0,558
36063,REC X0099-00001527,2017-02-03,500.0,438
36064,REC X0099-00001528,2017-02-03,1750.44,863
36065,REC X0099-00001529,2017-02-03,2306.0,754
36066,REC X0099-00001530,2017-02-03,978.0,332
36067,REC X0099-00001531,2017-02-03,1369.0,951
36068,REC X0099-00001532,2017-02-03,2475.03,236
36069,REC X0099-00001533,2017-02-04,2650.0,800
36070,REC X0099-00001534,2017-02-04,2542.72,529
36071,REC X0099-00001535,2017-02-04,1824.0,27
36072,REC X0099-00001536,2017-02-06,2749.93,330
36073,REC X0099-00001537,2017-02-06,1339.0,899
36074,REC X0099-00001538,2017-02-06,1875.03,788
36075,REC X0099-00001539,2017-02-06,2611.66,457
36076,REC X0099-00001540,2017-02-06,1689.0,671
36077,REC X0099-00001541,2017-02-06,1495.73,575
36078,REC X0099-00001542,2017-02-06,1689.0,100
36079,REC X0099-00001543,2017-02-06,1836.0,328
36080,REC X0099-00001544,2017-02-06,3100.0,818
36081,REC X0099-00001545,2017-02-06,1071.0,345
36082,REC X0099-00001546,2017-02-07,2212.0,70
36083,REC X0099-00001547,2017-02-07,3989.0,372
36084,REC X0099-00001548,2017-02-07,978.01,312
36085,REC X0099-00001549,2017-02-07,1900.0,674
36086,REC X0099-00001550,2017-02-07,978.0,578
36087,REC X0099-00001551,2017-02-07,5000.0,76
36088,REC X0099-00001552,2017-02-07,978.01,516
36089,REC X0099-00001553,2017-02-07,2762.0,41
36090,REC X0099-00001554,2017-02-07,1000.0,547
36091,REC X0099-00001555,2017-02-07,1000.0,165
36092,REC X0099-00001556,2017-02-07,1000.0,630
36093,REC X0099-00001557,2017-02-07,1369.0,805
36094,REC X0099-00001558,2017-02-07,1890.44,160
36095,REC X0099-00001559,2017-02-07,765.01,210
36096,REC X0099-00001560,2017-02-08,1689.01,472
36097,REC X0099-00001561,2017-02-08,1530.0,204
36098,REC X0099-00001562,2017-02-08,3687.0,127
36099,REC X0099-00001563,2017-02-08,2000.0,956
36100,REC X0099-00001564,2017-02-08,3398.0,265
36101,REC X0099-00001565,2017-02-08,1689.01,213
36102,REC X0099-00001566,2017-02-08,1496.4,666
36103,REC X0099-00001567,2017-02-08,700.0,554
36104,REC X0099-00001568,2017-02-08,1600.0,120
36105,REC X0099-00001569,2017-02-08,1153.0,918
36106,REC X0099-00001570,2017-02-08,2065.0,751
36107,REC X0099-00001571,2017-02-08,2347.09,751
36108,REC X0099-00001572,2017-02-08,918.0,751
36109,REC X0099-00001573,2017-02-08,1689.0,55
36110,REC X0099-00001574,2017-02-08,800.0,724
36111,REC X0099-00001575,2017-02-08,1495.73,258
36112,REC X0099-00001576,2017-02-09,1799.99,898
36113,REC X0099-00001577,2017-02-09,1654.44,635
36114,REC X0099-00001578,2017-02-09,954.87,135
36115,REC X0099-00001579,2017-02-09,978.01,698
36116,REC X0099-00001580,2017-02-09,918.0,698
36117,REC X0099-00001581,2017-02-09,978.0,937
36118,REC X0099-00001582,2017-02-09,2295.0,668
36119,REC X0099-00001583,2017-02-09,1689.01,192
36120,REC X0099-00001584,2017-02-09,2270.0,393
36121,REC X0099-00001585,2017-02-09,2902.09,640
36122,REC X0099-00001586,2017-02-09,3524.0,942
36123,REC X0099-00001587,2017-02-09,1795.01,847
36124,REC X0099-00001588,2017-02-09,1689.01,615
36125,REC X0099-00001589,2017-02-10,2065.0,759
36126,REC X0099-00001590,2017-02-10,1834.09,401
36127,REC X0099-00001591,2017-02-10,1384.0,170
36128,REC X0099-00001592,2017-02-10,1631.08,926
36129,REC X0099-00001593,2017-02-10,3664.16,434
36130,REC X0099-00001594,2017-02-10,653.0,438
36131,REC X0099-00001595,2017-02-10,1565.01,228
36132,REC X0099-00001596,2017-02-10,6000.0,609
36133,REC X0099-00001597,2017-02-10,3478.0,664
36134,REC X0099-00001598,2017-02-10,978.0,282
36135,REC X0099-00001599,2017-02-10,1712.0,5
36136,REC X0099-00001600,2017-02-10,2337.76,37
36137,REC X0099-00001601,2017-02-10,1563.01,663
36138,REC X0099-00001602,2017-02-10,1689.0,101
36139,REC X0099-00001603,2017-02-10,3326.0,430
36140,REC X0099-00001604,2017-02-10,978.0,900
36141,REC X0099-00001605,2017-02-10,1224.03,207
36142,REC X0099-00001606,2017-02-10,1654.44,207
36143,REC X0099-00001607,2017-02-10,1600.0,605
36144,REC X0099-00001608,2017-02-10,978.0,711
36145,REC X0099-00001609,2017-02-10,3060.0,308
36146,REC X0099-00001610,2017-02-10,989.0,342
36147,REC X0099-00001611,2017-02-10,1689.0,84
36148,REC X0099-00001612,2017-02-10,2306.0,143
36149,REC X0099-00001613,2017-02-10,1495.73,812
36150,REC X0099-00001614,2017-02-10,500.0,195
36151,REC X0099-00001615,2017-02-10,1000.0,796
36152,REC X0099-00001616,2017-02-10,500.0,260
36153,REC X0099-00001617,2017-02-10,600.0,33
36154,REC X0099-00001618,2017-02-10,1531.6,359
36155,REC X0099-00001619,2017-02-10,1000.0,485
36156,REC X0099-00001620,2017-02-10,918.02,2
36157,REC X0099-00001621,2017-02-10,1654.01,2
36158,REC X0099-00001622,2017-02-11,1183.01,475
36159,REC X0099-00001623,2017-02-11,2747.0,423
36160,REC X0099-00001624,2017-02-13,2435.0,881
36161,REC X0099-00001625,2017-02-13,3558.0,246
36162,REC X0099-00001626,2017-02-13,3000.0,168
36163,REC X0099-00001627,2017-02-13,2999.0,194
36164,REC X0099-00001628,2017-02-13,5000.0,679
36165,REC X0099-00001629,2017-02-13,1700.0,211
36166,REC X0099-00001630,2017-02-13,1618.86,105
36167,REC X0099-00001631,2017-02-13,2322.0,248
36168,REC X0099-00001632,2017-02-13,663.84,781
36169,REC X0099-00001633,2017-02-14,3000.0,288
36170,REC X0099-00001634,2017-02-14,1611.01,930
36171,REC X0099-00001635,2017-02-14,8445.05,192
36172,REC X0099-00001636,2017-02-14,1210.0,619
36173,REC X0099-00001637,2017-02-15,1212.03,853
36174,REC X0099-00001638,2017-02-15,1689.0,608
36175,REC X0099-00001639,2017-02-15,1191.0,321
36176,REC X0099-00001640,2017-02-16,1739.0,340
36177,REC X0099-00001641,2017-02-16,1000.0,581
36178,REC X0099-00001642,2017-02-16,3000.0,606
36179,REC X0099-00001643,2017-02-16,1222.0,221
36180,REC X0099-00001644,2017-02-17,1741.01,388
36181,REC X0099-00001645,2017-02-17,1741.01,600
36182,REC X0099-00001646,2017-02-18,3339.14,151
36183,REC X0099-00001647,2017-02-20,0.0,594
36184,REC X0099-00001648,2017-02-20,0.0,902
36185,REC X0099-00001649,2017-02-20,1853.01,817
36186,REC X0099-00001650,2017-02-20,1000.0,817
36187,REC X0099-00001651,2017-02-20,1000.0,681
36188,REC X0099-00001652,2017-02-21,1749.01,739
36189,REC X0099-00001653,2017-02-22,1751.0,726
36190,REC X0099-00001654,2017-02-22,2429.03,236
36191,REC X0099-00001655,2017-02-22,1233.0,654
36192,REC X0099-00001656,2017-02-23,1750.0,674
36193,REC X0099-00001657,2017-02-23,12152.0,771
36194,REC X0099-00001658,2017-02-24,978.19,237
36195,REC X0099-00001659,2017-02-24,2000.0,724
36196,REC X0099-00001660,2017-02-25,1478.03,268
36197,REC X0099-00001661,2017-02-25,1714.01,610
36198,REC X0099-00001662,2017-02-25,3042.0,16
36199,REC X0099-00001663,2017-03-01,3060.0,955
36200,REC X0099-00001664,2017-03-01,2212.0,70
36201,REC X0099-00001665,2017-03-01,978.0,937
36202,REC X0099-00001666,2017-03-01,978.0,578
36203,REC X0099-00001667,2017-03-01,3913.0,466
36204,REC X0099-00001668,2017-03-01,1689.0,276
36205,REC X0099-00001669,2017-03-01,2148.0,827
36206,REC X0099-00001670,2017-03-01,1654.44,58
36207,REC X0099-00001671,2017-03-02,5513.0,313
36208,REC X0099-00001672,2017-03-02,1654.44,58
36209,REC X0099-00001673,2017-03-02,400.0,180
36210,REC X0099-00001674,2017-03-03,2073.0,486
36211,REC X0099-00001675,2017-03-03,2766.0,41
36212,REC X0099-00001676,2017-03-03,2931.0,614
36213,REC X0099-00001677,2017-03-03,2344.0,38
36214,REC X0099-00001678,2017-03-03,2600.26,939
36215,REC X0099-00001679,2017-03-03,2500.0,624
36216,REC X0099-00001680,2017-03-03,777.01,817
36217,REC X0099-00001681,2017-03-03,1808.0,27
36218,REC X0099-00001682,2017-03-04,2145.0,51
36219,REC X0099-00001683,2017-03-06,3060.0,272
36220,REC X0099-00001684,2017-03-06,1785.0,655
36221,REC X0099-00001685,2017-03-06,3516.0,71
36222,REC X0099-00001686,2017-03-06,3000.0,168
36223,REC X0099-00001687,2017-03-06,2344.0,764
36224,REC X0099-00001688,2017-03-06,2719.0,525
36225,REC X0099-00001689,2017-03-06,1689.0,899
36226,REC X0099-00001690,2017-03-06,2295.0,668
36227,REC X0099-00001691,2017-03-06,2344.0,99
36228,REC X0099-00001692,2017-03-06,1785.0,39
36229,REC X0099-00001693,2017-03-06,3000.0,230
36230,REC X0099-00001694,2017-03-07,0.0,707
36231,REC X0099-00001695,2017-03-07,0.0,876
36232,REC X0099-00001696,2017-03-07,1689.01,213
36233,REC X0099-00001697,2017-03-07,1951.0,85
36234,REC X0099-00001698,2017-03-07,1700.0,344
36235,REC X0099-00001699,2017-03-07,2344.0,80
36236,REC X0099-00001700,2017-03-07,979.11,900
36237,REC X0099-00001701,2017-03-07,2555.02,243
36238,REC X0099-00001702,2017-03-07,1631.08,926
36239,REC X0099-00001703,2017-03-07,2500.0,11
36240,REC X0099-00001704,2017-03-07,1495.73,575
36241,REC X0099-00001705,2017-03-07,2500.0,550
36242,REC X0099-00001706,2017-03-07,400.0,281
36243,REC X0099-00001707,2017-03-07,1875.03,489
36244,REC X0099-00001708,2017-03-07,2800.0,73
36245,REC X0099-00001709,2017-03-07,918.02,2
36246,REC X0099-00001710,2017-03-07,1654.01,2
36247,REC X0099-00001711,2017-03-08,2160.23,245
36248,REC X0099-00001712,2017-03-08,1634.0,131
36249,REC X0099-00001713,2017-03-08,1795.01,847
36250,REC X0099-00001714,2017-03-08,978.0,905
36251,REC X0099-00001715,2017-03-08,1100.0,554
36252,REC X0099-00001716,2017-03-08,1530.0,940
36253,REC X0099-00001717,2017-03-08,1000.0,630
36254,REC X0099-00001718,2017-03-08,500.0,240
36255,REC X0099-00001719,2017-03-08,1758.44,863
36256,REC X0099-00001720,2017-03-08,1153.0,918
36257,REC X0099-00001721,2017-03-08,2300.0,79
36258,REC X0099-00001722,2017-03-08,978.0,249
36259,REC X0099-00001723,2017-03-08,1565.01,930
36260,REC X0099-00001724,2017-03-08,1440.15,298
36261,REC X0099-00001725,2017-03-08,1689.01,615
36262,REC X0099-00001726,2017-03-08,1495.73,258
36263,REC X0099-00001727,2017-03-08,765.0,258
36264,REC X0099-00001728,2017-03-09,9873.35,314
36265,REC X0099-00001729,2017-03-09,1496.4,666
36266,REC X0099-00001730,2017-03-09,3687.0,127
36267,REC X0099-00001731,2017-03-09,3326.0,430
36268,REC X0099-00001732,2017-03-09,3400.0,447
36269,REC X0099-00001733,2017-03-09,2306.0,143
36270,REC X0099-00001734,2017-03-09,1689.0,941
36271,REC X0099-00001735,2017-03-09,1000.02,645
36272,REC X0099-00001736,2017-03-09,1654.44,635
36273,REC X0099-00001737,2017-03-09,808.0,361
36274,REC X0099-00001738,2017-03-09,2000.0,374
36275,REC X0099-00001739,2017-03-09,1649.32,211
36276,REC X0099-00001740,2017-03-09,1689.0,169
36277,REC X0099-00001741,2017-03-09,1689.0,577
36278,REC X0099-00001742,2017-03-09,2065.0,759
36279,REC X0099-00001743,2017-03-09,2100.0,858
36280,REC X0099-00001744,2017-03-09,2542.72,529
36281,REC X0099-00001745,2017-03-09,1600.0,120
36282,REC X0099-00001746,2017-03-09,1762.44,546
36283,REC X0099-00001747,2017-03-09,1762.44,105
36284,REC X0099-00001748,2017-03-09,1834.09,401
36285,REC X0099-00001749,2017-03-09,1799.99,898
36286,REC X0099-00001750,2017-03-09,2902.09,640
36287,REC X0099-00001751,2017-03-09,3524.0,942
36288,REC X0099-00001752,2017-03-09,1886.44,160
36289,REC X0099-00001753,2017-03-09,1495.73,812
36290,REC X0099-00001754,2017-03-10,3478.0,664
36291,REC X0099-00001755,2017-03-10,1384.0,170
36292,REC X0099-00001756,2017-03-10,0.0,204
36293,REC X0099-00001757,2017-03-10,1180.0,204
36294,REC X0099-00001758,2017-03-10,2949.0,677
36295,REC X0099-00001759,2017-03-10,1875.0,661
36296,REC X0099-00001760,2017-03-10,989.0,594
36297,REC X0099-00001761,2017-03-10,1153.0,651
36298,REC X0099-00001762,2017-03-10,2749.0,652
36299,REC X0099-00001763,2017-03-10,1565.01,228
36300,REC X0099-00001764,2017-03-10,1369.0,951
36301,REC X0099-00001765,2017-03-10,978.0,711
36302,REC X0099-00001766,2017-03-10,978.0,711
36303,REC X0099-00001767,2017-03-10,2700.0,20
36304,REC X0099-00001768,2017-03-10,300.0,20
36305,REC X0099-00001769,2017-03-10,1689.01,472
36306,REC X0099-00001770,2017-03-10,1689.0,726
36307,REC X0099-00001771,2017-03-10,1689.0,101
36308,REC X0099-00001772,2017-03-10,2344.0,881
36309,REC X0099-00001773,2017-03-10,2200.0,347
36310,REC X0099-00001774,2017-03-10,1614.0,107
36311,REC X0099-00001775,2017-03-10,2448.0,192
36312,REC X0099-00001776,2017-03-10,978.0,332
36313,REC X0099-00001777,2017-03-10,2176.0,644
36314,REC X0099-00001778,2017-03-10,1300.0,854
36315,REC X0099-00001779,2017-03-10,1700.0,388
36316,REC X0099-00001780,2017-03-10,3060.0,890
36317,REC X0099-00001781,2017-03-10,1689.0,793
36318,REC X0099-00001782,2017-03-10,1500.0,40
36319,REC X0099-00001783,2017-03-10,1153.01,475
36320,REC X0099-00001784,2017-03-10,1689.01,911
36321,REC X0099-00001785,2017-03-10,1600.0,605
36322,REC X0099-00001786,2017-03-10,1654.44,207
36323,REC X0099-00001787,2017-03-10,1224.03,207
36324,REC X0099-00001788,2017-03-10,3060.0,308
36325,REC X0099-00001789,2017-03-10,1689.01,600
36326,REC X0099-00001790,2017-03-10,3398.0,265
36327,REC X0099-00001791,2017-03-10,2500.0,206
36328,REC X0099-00001792,2017-03-10,1071.0,345
36329,REC X0099-00001793,2017-03-10,3566.1,221
36330,REC X0099-00001794,2017-03-10,2344.0,639
36331,REC X0099-00001795,2017-03-10,3478.0,52
36332,REC X0099-00001796,2017-03-10,642.02,781
36333,REC X0099-00001797,2017-03-10,3000.0,67
36334,REC X0099-00001798,2017-03-10,2251.0,248
36335,REC X0099-00001799,2017-03-10,1689.0,572
36336,REC X0099-00001800,2017-03-10,2188.0,359
36337,REC X0099-00001801,2017-03-10,2344.0,737
36338,REC X0099-00001802,2017-03-11,998.0,820
36339,REC X0099-00001803,2017-03-11,2098.0,646
36340,REC X0099-00001804,2017-03-11,3150.0,199
36341,REC X0099-00001805,2017-03-11,1976.0,516
36342,REC X0099-00001806,2017-03-11,1183.0,321
36343,REC X0099-00001807,2017-03-11,2265.0,393
36344,REC X0099-00001808,2017-03-11,80.0,221
36345,REC X0099-00001809,2017-03-13,2344.0,99
36346,REC X0099-00001810,2017-03-13,1000.0,253
36347,REC X0099-00001811,2017-03-13,1607.01,663
36348,REC X0099-00001812,2017-03-13,1105.0,663
36349,REC X0099-00001813,2017-03-13,4643.09,49
36350,REC X0099-00001814,2017-03-13,2200.0,447
36351,REC X0099-00001815,2017-03-13,2366.0,378
36352,REC X0099-00001816,2017-03-13,500.0,435
36353,REC X0099-00001817,2017-03-13,500.0,68
36354,REC X0099-00001818,2017-03-13,600.0,426
36355,REC X0099-00001819,2017-03-13,1500.0,547
36356,REC X0099-00001820,2017-03-13,1000.0,282
36357,REC X0099-00001821,2017-03-13,1000.0,260
36358,REC X0099-00001822,2017-03-13,1000.0,796
36359,REC X0099-00001823,2017-03-13,1733.0,100
36360,REC X0099-00001824,2017-03-13,1187.0,44
36361,REC X0099-00001825,2017-03-13,1453.03,268
36362,REC X0099-00001826,2017-03-13,1208.0,619
36363,REC X0099-00001827,2017-03-13,2800.0,330
36364,REC X0099-00001828,2017-03-13,2434.0,6
36365,REC X0099-00001829,2017-03-14,1745.65,674
36366,REC X0099-00001830,2017-03-14,1.0,674
